work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,company_location,company_size
2023,Senior,Full-Time,Data Analyst,145000,USD,145000,US,Medium
2023,Senior,Full-Time,Data Scientist,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Data Scientist,148750,USD,148750,US,Medium
2023,Senior,Full-Time,Data Analytics Specialist,105000,USD,105000,US,Medium
2023,Senior,Full-Time,Data Analytics Specialist,85000,USD,85000,US,Medium
2023,Senior,Full-Time,Research Scientist,215000,USD,215000,US,Medium
2023,Senior,Full-Time,Research Scientist,146300,USD,146300,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,153400,USD,153400,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,122700,USD,122700,US,Medium
2023,Senior,Full-Time,Data Scientist,186300,USD,186300,US,Medium
2023,Senior,Full-Time,Data Scientist,123900,USD,123900,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,153400,USD,153400,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,122700,USD,122700,US,Medium
2023,Senior,Full-Time,Data Analyst,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Analyst,121700,USD,121700,US,Medium
2023,Senior,Full-Time,Data Analyst,153600,USD,153600,US,Medium
2023,Senior,Full-Time,Data Analyst,106800,USD,106800,US,Medium
2023,Senior,Freelancer,Software Data Engineer,50000,USD,50000,AU,Medium
2023,Senior,Full-Time,Machine Learning Engineer,247500,USD,247500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,172200,USD,172200,US,Medium
2023,Senior,Full-Time,Data Analyst,125000,USD,125000,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,USD,110000,US,Medium
2023,Senior,Full-Time,Data Scientist,149076,USD,149076,US,Medium
2023,Senior,Full-Time,Data Scientist,82365,USD,82365,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Data Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Data Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,USD,252000,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,USD,129000,US,Medium
2023,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Analyst,85500,USD,85500,US,Medium
2023,Senior,Full-Time,Data Analyst,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Analyst,121700,USD,121700,US,Medium
2023,Senior,Full-Time,Data Scientist,201000,USD,201000,US,Medium
2023,Senior,Full-Time,Data Scientist,122000,USD,122000,US,Medium
2023,Senior,Full-Time,Data Engineer,252000,USD,252000,US,Medium
2023,Senior,Full-Time,Data Engineer,129000,USD,129000,US,Medium
2023,Senior,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Data Analyst,75000,USD,75000,US,Medium
2023,Senior,Full-Time,Data Scientist,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Scientist,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Data Scientist,201000,USD,201000,US,Medium
2023,Senior,Full-Time,Data Scientist,122000,USD,122000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2023,Senior,Full-Time,Data Manager,155000,USD,155000,US,Medium
2023,Senior,Full-Time,Data Manager,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Engineer,121500,USD,121500,US,Medium
2023,Senior,Full-Time,Data Engineer,78000,USD,78000,US,Medium
2023,Senior,Full-Time,Data Scientist,190000,USD,190000,US,Medium
2023,Senior,Full-Time,Data Scientist,136000,USD,136000,US,Medium
2023,Senior,Full-Time,Data Analyst,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,USD,110000,US,Medium
2023,Senior,Full-Time,Data Scientist,275300,USD,275300,US,Medium
2023,Senior,Full-Time,Data Scientist,183000,USD,183000,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,USD,170000,US,Medium
2023,Senior,Full-Time,Data Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Engineer,154000,USD,154000,US,Medium
2023,Senior,Full-Time,Data Engineer,116000,USD,116000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2023,Senior,Full-Time,Data Scientist,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Data Scientist,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Engineer,153600,USD,153600,US,Medium
2023,Senior,Full-Time,Data Engineer,106800,USD,106800,US,Medium
2023,Senior,Full-Time,Data Scientist,225000,USD,225000,US,Medium
2023,Senior,Full-Time,Data Scientist,156400,USD,156400,US,Medium
2023,Senior,Full-Time,Analytics Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,163800,USD,163800,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,126000,USD,126000,US,Medium
2023,Senior,Full-Time,Data Analyst,145000,USD,145000,US,Medium
2023,Senior,Full-Time,Data Analyst,90000,USD,90000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2023,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Analyst,85500,USD,85500,US,Medium
2023,Senior,Full-Time,Data Engineer,167500,USD,167500,US,Medium
2023,Senior,Full-Time,Data Engineer,106500,USD,106500,US,Medium
2023,Senior,Full-Time,Data Engineer,163800,USD,163800,US,Medium
2023,Senior,Full-Time,Data Engineer,126000,USD,126000,US,Medium
2023,Senior,Full-Time,Research Scientist,250000,USD,250000,US,Medium
2023,Senior,Full-Time,Research Scientist,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Data Scientist,260000,USD,260000,US,Medium
2023,Senior,Full-Time,Data Scientist,186000,USD,186000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Engineer,130000,USD,130000,US,Medium
2023,Senior,Full-Time,Research Scientist,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Research Scientist,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Data Scientist,45000,EUR,48289,ES,Medium
2023,Senior,Full-Time,Data Scientist,36000,EUR,38631,ES,Medium
2023,Senior,Full-Time,Data Scientist,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Data Scientist,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Head of Data,70000,EUR,75116,PT,Large
2023,Senior,Full-Time,Data Analyst,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Data Analyst,130000,USD,130000,US,Medium
2023,Senior,Full-Time,Data Analyst,122000,USD,122000,US,Medium
2023,Senior,Full-Time,Data Analyst,93800,USD,93800,US,Medium
2023,Senior,Full-Time,Data Science Manager,150000,USD,150000,MX,Medium
2023,Senior,Full-Time,Data Science Manager,90000,USD,90000,MX,Medium
2023,Senior,Full-Time,Data Analyst,165000,USD,165000,US,Medium
2023,Senior,Full-Time,Data Analyst,112000,USD,112000,US,Medium
2023,Senior,Full-Time,BI Data Analyst,67000,EUR,71897,DE,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2023,Senior,Full-Time,Data Analyst,1300000,INR,15806,IN,Small
2023,Senior,Full-Time,Data Engineer,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Engineer,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Data Analyst,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Analyst,121700,USD,121700,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2023,Senior,Full-Time,Data Science Consultant,1000000,THB,29453,TH,Medium
2023,Senior,Full-Time,Data Analyst,180180,USD,180180,US,Medium
2023,Senior,Full-Time,Data Analyst,106020,USD,106020,US,Medium
2023,Senior,Full-Time,Data Scientist,136000,USD,136000,US,Medium
2023,Senior,Full-Time,Data Scientist,104000,USD,104000,US,Medium
2023,Senior,Full-Time,Data Analyst,125000,USD,125000,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,USD,110000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,153400,USD,153400,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,122700,USD,122700,US,Medium
2023,Senior,Full-Time,Data Analyst,152380,USD,152380,US,Medium
2023,Senior,Full-Time,Data Analyst,121904,USD,121904,US,Medium
2023,Senior,Full-Time,Data Scientist,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Scientist,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,247500,USD,247500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,172200,USD,172200,US,Medium
2023,Senior,Full-Time,Data Architect,168400,USD,168400,US,Medium
2023,Senior,Full-Time,Data Architect,105200,USD,105200,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,128280,USD,128280,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,106900,USD,106900,US,Medium
2023,Senior,Full-Time,Research Engineer,100000,EUR,107309,DE,Small
2023,Senior,Full-Time,Research Engineer,80000,EUR,85847,DE,Small
2023,Senior,Full-Time,Machine Learning Engineer,275000,USD,275000,DE,Medium
2023,Senior,Full-Time,Machine Learning Engineer,174000,USD,174000,DE,Medium
2023,Senior,Full-Time,Data Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Data Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Data Analyst,170500,USD,170500,US,Medium
2023,Senior,Full-Time,Data Analyst,85000,USD,85000,US,Medium
2023,Senior,Full-Time,Data Manager,60027,GBP,72946,GB,Medium
2023,Senior,Full-Time,Data Manager,44737,GBP,54365,GB,Medium
2023,Senior,Full-Time,Data Engineer,80000,USD,80000,US,Medium
2023,Senior,Full-Time,Data Engineer,65000,USD,65000,US,Medium
2023,Senior,Full-Time,Data Engineer,124740,USD,124740,US,Medium
2023,Senior,Full-Time,Data Engineer,65488,USD,65488,US,Medium
2023,Senior,Full-Time,Data Quality Analyst,72200,USD,72200,US,Medium
2023,Senior,Full-Time,Data Quality Analyst,64980,USD,64980,US,Medium
2023,Senior,Full-Time,Data Engineer,153600,USD,153600,US,Medium
2023,Senior,Full-Time,Data Engineer,106800,USD,106800,US,Medium
2023,Senior,Full-Time,Data Analyst,179975,USD,179975,US,Medium
2023,Senior,Full-Time,Data Analyst,86466,USD,86466,US,Medium
2023,Senior,Full-Time,Data Engineer,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Data Engineer,90000,USD,90000,US,Medium
2023,Senior,Full-Time,Data Scientist,149076,USD,149076,US,Medium
2023,Senior,Full-Time,Data Scientist,82365,USD,82365,US,Medium
2023,Senior,Full-Time,Data Analyst,169000,USD,169000,US,Medium
2023,Senior,Full-Time,Data Analyst,110600,USD,110600,US,Medium
2023,Senior,Full-Time,Data Science Manager,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Data Science Manager,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Data Analyst,230000,USD,230000,US,Medium
2023,Senior,Full-Time,Data Analyst,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Data Analyst,153600,USD,153600,US,Medium
2023,Senior,Full-Time,Data Analyst,106800,USD,106800,US,Medium
2023,Senior,Full-Time,Data Manager,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Manager,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,205920,USD,205920,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,171600,USD,171600,US,Medium
2023,Senior,Full-Time,Data Analyst,165000,USD,165000,US,Medium
2023,Senior,Full-Time,Data Analyst,125000,USD,125000,US,Medium
2023,Senior,Full-Time,Data Engineer,265000,USD,265000,US,Medium
2023,Senior,Full-Time,Data Engineer,185000,USD,185000,US,Medium
2023,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Analyst,85500,USD,85500,US,Medium
2023,Senior,Full-Time,Data Scientist,147100,USD,147100,US,Medium
2023,Senior,Full-Time,Data Scientist,90700,USD,90700,US,Medium
2023,Senior,Full-Time,Data Engineer,167580,USD,167580,US,Medium
2023,Senior,Full-Time,Data Engineer,87980,USD,87980,US,Medium
2023,Senior,Full-Time,Data Engineer,202000,USD,202000,US,Medium
2023,Senior,Full-Time,Data Engineer,135000,USD,135000,US,Medium
2023,Senior,Full-Time,Data Engineer,163800,USD,163800,US,Medium
2023,Senior,Full-Time,Data Engineer,126000,USD,126000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,163800,USD,163800,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,126000,USD,126000,US,Medium
2023,Senior,Full-Time,Data Engineer,104000,USD,104000,US,Medium
2023,Senior,Full-Time,Data Engineer,65000,USD,65000,US,Medium
2023,Senior,Full-Time,Research Engineer,230000,USD,230000,US,Medium
2023,Senior,Full-Time,Research Engineer,148000,USD,148000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,269000,USD,269000,CA,Medium
2023,Senior,Full-Time,Machine Learning Engineer,158000,USD,158000,CA,Medium
2023,Senior,Full-Time,Analytics Engineer,197000,USD,197000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,106000,USD,106000,US,Medium
2023,Senior,Full-Time,Data Engineer,290000,USD,290000,US,Medium
2023,Senior,Full-Time,Data Engineer,210000,USD,210000,US,Medium
2023,Senior,Full-Time,Data Engineer,192000,USD,192000,US,Medium
2023,Senior,Full-Time,Data Engineer,172800,USD,172800,US,Medium
2023,Senior,Full-Time,Data Scientist,300240,USD,300240,US,Medium
2023,Senior,Full-Time,Data Scientist,200160,USD,200160,US,Medium
2023,Senior,Full-Time,Data Scientist,300240,USD,300240,US,Medium
2023,Senior,Full-Time,Data Scientist,200160,USD,200160,US,Medium
2023,Senior,Full-Time,Analytics Engineer,175000,USD,175000,US,Medium
2023,Senior,Full-Time,Analytics Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Manager,169000,USD,169000,US,Medium
2023,Senior,Full-Time,Data Manager,100000,USD,100000,US,Medium
2023,Senior,Full-Time,Data Scientist,370000,USD,370000,US,Medium
2023,Senior,Full-Time,Data Scientist,245000,USD,245000,US,Medium
2023,Senior,Full-Time,Data Analyst,110000,USD,110000,US,Small
2023,Senior,Full-Time,Data Analyst,80000,USD,80000,US,Small
2023,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Analyst,85000,USD,85000,US,Medium
2023,Senior,Full-Time,Data Engineer,137500,USD,137500,US,Medium
2023,Senior,Full-Time,Data Engineer,81500,USD,81500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,323300,USD,323300,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,184700,USD,184700,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,186000,USD,186000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,153088,USD,153088,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,240000,USD,240000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Medium
2023,Senior,Full-Time,Data Science Manager,299500,USD,299500,US,Medium
2023,Senior,Full-Time,Data Science Manager,245100,USD,245100,US,Medium
2023,Senior,Full-Time,Data Engineer,144000,USD,144000,US,Medium
2023,Senior,Full-Time,Data Engineer,66000,USD,66000,US,Medium
2023,Senior,Full-Time,Data Architect,228000,USD,228000,US,Medium
2023,Senior,Full-Time,Data Architect,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Machine Learning Software Engineer,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Machine Learning Software Engineer,90000,USD,90000,US,Medium
2023,Senior,Full-Time,Data Scientist,126500,USD,126500,US,Medium
2023,Senior,Full-Time,Data Scientist,78000,USD,78000,US,Medium
2023,Senior,Full-Time,Data Engineer,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Machine Learning Software Engineer,272000,USD,272000,US,Medium
2023,Senior,Full-Time,Machine Learning Software Engineer,170000,USD,170000,US,Medium
2023,Senior,Full-Time,Data Engineer,259000,USD,259000,US,Medium
2023,Senior,Full-Time,Data Engineer,146000,USD,146000,US,Medium
2023,Senior,Full-Time,Data Engineer,200000,USD,200000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Analyst,142000,USD,142000,US,Medium
2023,Senior,Full-Time,Data Analyst,95000,USD,95000,US,Medium
2023,Senior,Full-Time,Data Scientist,155000,USD,155000,US,Medium
2023,Senior,Full-Time,Data Scientist,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Data Engineer,259000,USD,259000,US,Medium
2023,Senior,Full-Time,Data Engineer,146000,USD,146000,US,Medium
2023,Senior,Full-Time,Data Science Lead,247500,USD,247500,US,Medium
2023,Senior,Full-Time,Data Science Lead,172200,USD,172200,US,Medium
2023,Senior,Full-Time,Data Scientist,225000,USD,225000,US,Medium
2023,Senior,Full-Time,Data Scientist,156400,USD,156400,US,Medium
2023,Senior,Full-Time,Data Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Data Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,Medium
2023,Senior,Full-Time,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,Medium
2023,Senior,Full-Time,Data Scientist,185900,USD,185900,US,Medium
2023,Senior,Full-Time,Data Scientist,129300,USD,129300,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,139500,USD,139500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,109400,USD,109400,US,Medium
2023,Senior,Full-Time,Data Analyst,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Data Analyst,75000,USD,75000,US,Medium
2023,Senior,Full-Time,Data Analyst,169000,USD,169000,US,Medium
2023,Senior,Full-Time,Data Analyst,110600,USD,110600,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,288000,USD,288000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,288000,USD,288000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Scientist,215050,USD,215050,US,Medium
2023,Senior,Full-Time,Data Scientist,156400,USD,156400,US,Medium
2023,Senior,Full-Time,Data Architect,198000,USD,198000,US,Medium
2023,Senior,Full-Time,Data Architect,114000,USD,114000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,204500,USD,204500,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,142200,USD,142200,US,Medium
2023,Senior,Full-Time,Data Scientist,209300,USD,209300,US,Medium
2023,Senior,Full-Time,Data Scientist,182200,USD,182200,US,Medium
2023,Senior,Full-Time,Data Manager,140000,USD,140000,US,Medium
2023,Senior,Full-Time,Data Manager,120000,USD,120000,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,147100,USD,147100,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,90700,USD,90700,US,Medium
2023,Senior,Full-Time,Data Engineer,230000,USD,230000,US,Medium
2023,Senior,Full-Time,Data Engineer,170000,USD,170000,US,Medium
2023,Senior,Full-Time,Data Analyst,227000,USD,227000,US,Medium
2023,Senior,Full-Time,Data Analyst,108000,USD,108000,US,Medium
2023,Senior,Full-Time,Data Engineer,180000,USD,180000,US,Medium
2023,Senior,Full-Time,Data Engineer,160000,USD,160000,US,Medium
2023,Senior,Full-Time,Data Architect,180000,USD,180000,US,Medium
